reading_id,sensor_id,unit_id,refinery_id,sensor_type,measurement_unit,reading_timestamp,reading_value,reading_quality,is_anomaly,is_interpolated,event_time
67bf5756-5ee0-40e8-a6f6-270b71367681,SENS-000081,UNIT-00081,REF-031,Pressure,PSI,2024-05-01 03:00:47,75.0,GOOD,True,False,2024-05-01 03:00:47
f41603f2-4caf-4e45-86c1-519258df8030,SENS-000082,UNIT-00082,REF-032,Flow Rate,BPH,2024-05-01 03:03:01,5372.47,UNCERTAIN,False,False,2024-05-01 03:03:01
a8045daa-4981-464d-a9ee-4afcc85d541b,SENS-000083,UNIT-00083,REF-033,Level,Percent,2024-05-01 03:05:15,80.11,BAD,False,False,2024-05-01 03:05:15
7a444f90-1285-4ca1-a9f3-b04596608041,SENS-000084,UNIT-00084,REF-034,Vibration,mm/s,2024-05-01 03:07:29,4.08,GOOD,False,False,2024-05-01 03:07:29
c472bbef-b0cf-4903-9343-7e5316a9498c,SENS-000085,UNIT-00085,REF-035,Temperature,Fahrenheit,2024-05-01 03:09:43,443.85,GOOD,False,False,2024-05-01 03:09:43
da6b0c1c-bd87-4dd9-a9ee-30b184213333,SENS-000086,UNIT-00086,REF-036,Pressure,PSI,2024-05-01 03:11:57,156.3,GOOD,False,False,2024-05-01 03:11:57
1af2f37a-7fa5-4a4f-96b3-d1f54e6f458f,SENS-000087,UNIT-00087,REF-037,Flow Rate,BPH,2024-05-01 03:14:11,5513.68,GOOD,False,False,2024-05-01 03:14:11
73a06971-b7ac-4385-88c7-5aafcbf964f1,SENS-000088,UNIT-00088,REF-038,Level,Percent,2024-05-01 03:16:24,62.61,UNCERTAIN,False,False,2024-05-01 03:16:24
4b2ac8c7-f038-4328-9b40-4e0a8d713582,SENS-000089,UNIT-00089,REF-039,Vibration,mm/s,2024-05-01 03:18:38,5.31,BAD,False,False,2024-05-01 03:18:38
c4540ed2-1993-487e-b89d-03a5746842e2,SENS-000090,UNIT-00090,REF-040,Temperature,Fahrenheit,2024-05-01 03:20:52,452.21,GOOD,False,False,2024-05-01 03:20:52
329ed87d-1e10-4639-a6ba-44b4ceccae34,SENS-000091,UNIT-00091,REF-041,Pressure,PSI,2024-05-01 03:23:06,157.04,GOOD,False,False,2024-05-01 03:23:06
d91edca6-ad28-48b0-a774-194a1380034c,SENS-000092,UNIT-00092,REF-042,Flow Rate,BPH,2024-05-01 03:25:20,4774.25,GOOD,False,False,2024-05-01 03:25:20
8652e440-da19-4d65-84b7-1ebea6324c5a,SENS-000093,UNIT-00093,REF-043,Level,Percent,2024-05-01 03:27:34,64.64,GOOD,False,False,2024-05-01 03:27:34
5cd88192-df32-4544-af4f-b9f22a9dcc7c,SENS-000094,UNIT-00094,REF-044,Vibration,mm/s,2024-05-01 03:29:48,3.71,UNCERTAIN,False,False,2024-05-01 03:29:48
83ebfbc3-3d97-49bd-8117-4f89f0a80e88,SENS-000095,UNIT-00095,REF-045,Temperature,Fahrenheit,2024-05-01 03:32:02,436.51,BAD,False,False,2024-05-01 03:32:02
2de56a4d-39d0-4f9a-ae17-87a2f4ff1812,SENS-000096,UNIT-00096,REF-046,Pressure,PSI,2024-05-01 03:34:16,133.36,GOOD,False,False,2024-05-01 03:34:16
d168c621-9293-4fb5-82a5-78c298a50f57,SENS-000097,UNIT-00097,REF-047,Flow Rate,BPH,2024-05-01 03:36:30,3500.0,GOOD,True,False,2024-05-01 03:36:30
e6495a54-60a2-4576-81c3-dffe81e30df4,SENS-000098,UNIT-00098,REF-048,Level,Percent,2024-05-01 03:38:44,64.3,GOOD,False,False,2024-05-01 03:38:44
bd266432-8257-40f9-b48f-6814013d9c90,SENS-000099,UNIT-00099,REF-049,Vibration,mm/s,2024-05-01 03:40:58,-2.0,GOOD,True,False,2024-05-01 03:40:58
7104bde1-c1d5-4873-9401-e8dc1dc5809c,SENS-000100,UNIT-00100,REF-000,Temperature,Fahrenheit,2024-05-01 03:43:12,300.0,UNCERTAIN,True,False,2024-05-01 03:43:12
4eb4a959-1003-4c56-912e-8b18c03ab6a6,SENS-000101,UNIT-00101,REF-001,Pressure,PSI,2024-05-01 03:45:25,122.88,BAD,False,False,2024-05-01 03:45:25
05c2faf0-dd4f-4e3e-bcf2-4cf9129a85f9,SENS-000102,UNIT-00102,REF-002,Flow Rate,BPH,2024-05-01 03:47:39,6500.0,GOOD,True,False,2024-05-01 03:47:39
f52f04be-17e4-4255-a802-c10b5365ea2e,SENS-000103,UNIT-00103,REF-003,Level,Percent,2024-05-01 03:49:53,58.9,GOOD,False,False,2024-05-01 03:49:53
2561112d-1266-4776-bc5c-8053a5bb994a,SENS-000104,UNIT-00104,REF-004,Vibration,mm/s,2024-05-01 03:52:07,2.36,GOOD,False,False,2024-05-01 03:52:07
42323e9e-55d9-48f5-8abf-75c57342b4e2,SENS-000105,UNIT-00105,REF-005,Temperature,Fahrenheit,2024-05-01 03:54:21,458.38,GOOD,False,False,2024-05-01 03:54:21
e385f6e4-a814-4ddd-9c48-0f67e57225ad,SENS-000106,UNIT-00106,REF-006,Pressure,PSI,2024-05-01 03:56:35,75.0,UNCERTAIN,True,False,2024-05-01 03:56:35
4eb04e06-9ab1-4a79-bc1f-39e34ba7bf05,SENS-000107,UNIT-00107,REF-007,Flow Rate,BPH,2024-05-01 03:58:49,6500.0,BAD,True,False,2024-05-01 03:58:49
0732534d-5aa3-46c7-ad0d-8bc98e5e02bb,SENS-000108,UNIT-00108,REF-008,Level,Percent,2024-05-01 04:01:03,63.47,GOOD,False,False,2024-05-01 04:01:03
d733d66b-60be-4caa-a2f5-b8129e221f43,SENS-000109,UNIT-00109,REF-009,Vibration,mm/s,2024-05-01 04:03:17,2.96,GOOD,False,False,2024-05-01 04:03:17
7b4c7ec7-41ea-4853-af36-eebd078b96a9,SENS-000110,UNIT-00110,REF-010,Temperature,Fahrenheit,2024-05-01 04:05:31,450.89,GOOD,False,False,2024-05-01 04:05:31
ecae2fe2-252a-42f6-8da7-d77b24b03652,SENS-000111,UNIT-00111,REF-011,Pressure,PSI,2024-05-01 04:07:45,75.0,GOOD,True,False,2024-05-01 04:07:45
48d70d80-c0c7-47ea-ad4f-3d5cf2389d1c,SENS-000112,UNIT-00112,REF-012,Flow Rate,BPH,2024-05-01 04:09:59,4596.25,UNCERTAIN,False,False,2024-05-01 04:09:59
4ad4c5e0-6614-482b-b716-99c079416d7a,SENS-000113,UNIT-00113,REF-013,Level,Percent,2024-05-01 04:12:12,65.83,BAD,False,False,2024-05-01 04:12:12
e8640e38-28fd-4f74-a95f-e9af20f9a7e7,SENS-000114,UNIT-00114,REF-014,Vibration,mm/s,2024-05-01 04:14:26,-2.0,GOOD,True,False,2024-05-01 04:14:26
c04d98d4-7464-4dc6-924c-4408e7f41d81,SENS-000115,UNIT-00115,REF-015,Temperature,Fahrenheit,2024-05-01 04:16:40,300.0,GOOD,True,False,2024-05-01 04:16:40
1ad743eb-7f2d-4f6b-a808-53d388cda1c7,SENS-000116,UNIT-00116,REF-016,Pressure,PSI,2024-05-01 04:18:54,135.2,GOOD,False,False,2024-05-01 04:18:54
99e29bf9-2bb0-4455-9133-5eeea3cba50d,SENS-000117,UNIT-00117,REF-017,Flow Rate,BPH,2024-05-01 04:21:08,5480.74,GOOD,False,False,2024-05-01 04:21:08
566aced2-1753-4b48-8668-5444c66aa583,SENS-000118,UNIT-00118,REF-018,Level,Percent,2024-05-01 04:23:22,59.13,UNCERTAIN,False,False,2024-05-01 04:23:22
ef83c348-10e8-4aa9-b24b-63259875a8ad,SENS-000119,UNIT-00119,REF-019,Vibration,mm/s,2024-05-01 04:25:36,4.61,BAD,False,False,2024-05-01 04:25:36
a4a56a69-1ac3-41df-9ce0-a795db674e18,SENS-000120,UNIT-00120,REF-020,Temperature,Fahrenheit,2024-05-01 04:27:50,455.58,GOOD,False,False,2024-05-01 04:27:50
55e03482-8689-4915-9cd1-24d994fd26e9,SENS-000121,UNIT-00121,REF-021,Pressure,PSI,2024-05-01 04:30:04,225.0,GOOD,True,False,2024-05-01 04:30:04
a2854cb3-5510-4a84-8005-53b8ac4df76b,SENS-000122,UNIT-00122,REF-022,Flow Rate,BPH,2024-05-01 04:32:18,3500.0,GOOD,True,False,2024-05-01 04:32:18
8ba32922-2836-466e-b5b0-2640f07cddbd,SENS-000123,UNIT-00123,REF-023,Level,Percent,2024-05-01 04:34:32,63.58,GOOD,False,False,2024-05-01 04:34:32
f1239112-bde1-4b01-bd51-c50ec5c9ac88,SENS-000124,UNIT-00124,REF-024,Vibration,mm/s,2024-05-01 04:36:46,2.42,UNCERTAIN,False,False,2024-05-01 04:36:46
b0491a3a-4b68-4660-9e64-55a7d222848a,SENS-000125,UNIT-00125,REF-025,Temperature,Fahrenheit,2024-05-01 04:39:00,443.46,BAD,False,False,2024-05-01 04:39:00
2ab255cc-4665-49e4-b4cf-d882814e0f44,SENS-000126,UNIT-00126,REF-026,Pressure,PSI,2024-05-01 04:41:13,225.0,GOOD,True,False,2024-05-01 04:41:13
b6f452cb-166e-4f88-a3b9-4812e4b31527,SENS-000127,UNIT-00127,REF-027,Flow Rate,BPH,2024-05-01 04:43:27,6500.0,GOOD,True,False,2024-05-01 04:43:27
63b30572-f0b9-4728-b5e2-2b33696707df,SENS-000128,UNIT-00128,REF-028,Level,Percent,2024-05-01 04:45:41,101.0,GOOD,True,False,2024-05-01 04:45:41
955e4321-80cc-4bd1-8fc8-225d6d0965c1,SENS-000129,UNIT-00129,REF-029,Vibration,mm/s,2024-05-01 04:47:55,3.01,GOOD,False,False,2024-05-01 04:47:55
d3e01478-d952-48a7-845d-ba6003dbadc7,SENS-000130,UNIT-00130,REF-030,Temperature,Fahrenheit,2024-05-01 04:50:09,423.46,UNCERTAIN,False,False,2024-05-01 04:50:09
33d2cbc2-15cf-4bb4-b3c5-fa6eb3bc666d,SENS-000131,UNIT-00131,REF-031,Pressure,PSI,2024-05-01 04:52:23,134.2,BAD,False,False,2024-05-01 04:52:23
924fa479-87d4-476f-8f5d-d678cdc06576,SENS-000132,UNIT-00132,REF-032,Flow Rate,BPH,2024-05-01 04:54:37,4734.1,GOOD,False,False,2024-05-01 04:54:37
7b025648-f58b-4dad-8307-3575772da808,SENS-000133,UNIT-00133,REF-033,Level,Percent,2024-05-01 04:56:51,101.0,GOOD,True,False,2024-05-01 04:56:51
c752a11d-41a8-4f29-b984-366a005580b2,SENS-000134,UNIT-00134,REF-034,Vibration,mm/s,2024-05-01 04:59:05,5.84,GOOD,False,False,2024-05-01 04:59:05
c9c68b18-fdef-4d12-9643-daf8fa17d2f2,SENS-000135,UNIT-00135,REF-035,Temperature,Fahrenheit,2024-05-01 05:01:19,300.0,GOOD,True,False,2024-05-01 05:01:19
e4ff8a76-243e-4cee-b1c6-907c511977e5,SENS-000136,UNIT-00136,REF-036,Pressure,PSI,2024-05-01 05:03:33,164.93,UNCERTAIN,False,False,2024-05-01 05:03:33
80b1bbc4-46b9-446d-afd0-1769b48490db,SENS-000137,UNIT-00137,REF-037,Flow Rate,BPH,2024-05-01 05:05:47,6500.0,BAD,True,False,2024-05-01 05:05:47
948705a5-0078-4ba9-8462-de8e9664ab02,SENS-000138,UNIT-00138,REF-038,Level,Percent,2024-05-01 05:08:00,64.39,GOOD,False,False,2024-05-01 05:08:00
e6b5ecd1-0130-45dd-bba2-01be19f8df4e,SENS-000139,UNIT-00139,REF-039,Vibration,mm/s,2024-05-01 05:10:14,-2.0,GOOD,True,False,2024-05-01 05:10:14
6b9c4af4-282c-45e3-b36b-b94c19331a04,SENS-000140,UNIT-00140,REF-040,Temperature,Fahrenheit,2024-05-01 05:12:28,449.77,GOOD,False,False,2024-05-01 05:12:28
322d30e2-af14-4e8f-8ecc-aef54cc1220e,SENS-000141,UNIT-00141,REF-041,Pressure,PSI,2024-05-01 05:14:42,75.0,GOOD,True,False,2024-05-01 05:14:42
d1d76e95-a19f-439e-a8f4-fda65f108df0,SENS-000142,UNIT-00142,REF-042,Flow Rate,BPH,2024-05-01 05:16:56,5438.32,UNCERTAIN,False,False,2024-05-01 05:16:56
