reading_id,sensor_id,unit_id,refinery_id,sensor_type,measurement_unit,reading_timestamp,reading_value,reading_quality,is_anomaly,is_interpolated,event_time
903a0433-f261-4cc4-ad50-066dd774d820,SENS-000014,UNIT-00014,REF-014,Vibration,mm/s,2024-03-01 00:31:14,10.0,GOOD,True,False,2024-03-01 00:31:14
d4d08bca-2132-48a5-8186-f25f4c0c225e,SENS-000015,UNIT-00015,REF-015,Temperature,Fahrenheit,2024-03-01 00:33:28,482.31,GOOD,False,False,2024-03-01 00:33:28
c69be28f-e953-49e9-8485-9bbca0eecda7,SENS-000016,UNIT-00016,REF-016,Pressure,PSI,2024-03-01 00:35:42,225.0,UNCERTAIN,True,False,2024-03-01 00:35:42
3d51acda-0821-4828-b2bf-d245b4707890,SENS-000017,UNIT-00017,REF-017,Flow Rate,BPH,2024-03-01 00:37:56,4802.26,BAD,False,False,2024-03-01 00:37:56
da318682-e938-4607-8047-49f9aaa7fb02,SENS-000018,UNIT-00018,REF-018,Level,Percent,2024-03-01 00:40:10,29.0,GOOD,True,False,2024-03-01 00:40:10
fe9cca41-0280-47e3-856a-25e118547662,SENS-000019,UNIT-00019,REF-019,Vibration,mm/s,2024-03-01 00:42:24,2.89,GOOD,False,False,2024-03-01 00:42:24
2d027197-d935-4959-9a9b-1b21d12acfac,SENS-000020,UNIT-00020,REF-020,Temperature,Fahrenheit,2024-03-01 00:44:38,600.0,GOOD,True,False,2024-03-01 00:44:38
aae73913-1654-4e48-a4ad-3036e15ee803,SENS-000021,UNIT-00021,REF-021,Pressure,PSI,2024-03-01 00:46:52,132.4,GOOD,False,False,2024-03-01 00:46:52
8982c7e2-d77f-459b-b3d7-f82d67ca4368,SENS-000022,UNIT-00022,REF-022,Flow Rate,BPH,2024-03-01 00:49:06,6500.0,UNCERTAIN,True,False,2024-03-01 00:49:06
51cefa60-93ba-45ed-afd3-5d4c3df6f506,SENS-000023,UNIT-00023,REF-023,Level,Percent,2024-03-01 00:51:20,60.67,BAD,False,False,2024-03-01 00:51:20
fab74b3b-027c-4ae9-8fab-60d0bb55bdf4,SENS-000024,UNIT-00024,REF-024,Vibration,mm/s,2024-03-01 00:53:34,-2.0,GOOD,True,False,2024-03-01 00:53:34
4e42e574-4b16-4264-8217-0b0d390dc1e6,SENS-000025,UNIT-00025,REF-025,Temperature,Fahrenheit,2024-03-01 00:55:48,464.77,GOOD,False,False,2024-03-01 00:55:48
f7e05930-fcd1-4435-963a-80c6308b5fbb,SENS-000026,UNIT-00026,REF-026,Pressure,PSI,2024-03-01 00:58:01,148.83,GOOD,False,False,2024-03-01 00:58:01
f0d1f720-f072-47e3-b14e-c6872be19977,SENS-000027,UNIT-00027,REF-027,Flow Rate,BPH,2024-03-01 01:00:15,3500.0,GOOD,True,False,2024-03-01 01:00:15
0ed417e6-5990-47fc-af3e-d4aa6fe97e2b,SENS-000028,UNIT-00028,REF-028,Level,Percent,2024-03-01 01:02:29,61.6,UNCERTAIN,False,False,2024-03-01 01:02:29
b13ccfc8-a9b5-4992-8279-32aae62d1eb0,SENS-000029,UNIT-00029,REF-029,Vibration,mm/s,2024-03-01 01:04:43,2.5,BAD,False,False,2024-03-01 01:04:43
d99ee350-b6e2-4b6e-b959-3016f4e07c88,SENS-000030,UNIT-00030,REF-030,Temperature,Fahrenheit,2024-03-01 01:06:57,481.21,GOOD,False,False,2024-03-01 01:06:57
7cbbe8ac-86f4-4b1e-9f5f-80b6f2632e1e,SENS-000031,UNIT-00031,REF-031,Pressure,PSI,2024-03-01 01:09:11,75.0,GOOD,True,False,2024-03-01 01:09:11
41f9394a-3483-43a2-8da6-487d98693c3c,SENS-000032,UNIT-00032,REF-032,Flow Rate,BPH,2024-03-01 01:11:25,4730.84,GOOD,False,False,2024-03-01 01:11:25
eb419851-a02b-4128-a1ba-e670802e1593,SENS-000033,UNIT-00033,REF-033,Level,Percent,2024-03-01 01:13:39,70.32,GOOD,False,False,2024-03-01 01:13:39
abd289cd-abcd-4c48-9955-446270a7e4e5,SENS-000034,UNIT-00034,REF-034,Vibration,mm/s,2024-03-01 01:15:53,3.38,UNCERTAIN,False,False,2024-03-01 01:15:53
0c8b53e3-57ba-4e7b-9391-a1189a202e2c,SENS-000035,UNIT-00035,REF-035,Temperature,Fahrenheit,2024-03-01 01:18:07,300.0,BAD,True,False,2024-03-01 01:18:07
5ed6662b-a073-48dc-bb95-1f1397920e7c,SENS-000036,UNIT-00036,REF-036,Pressure,PSI,2024-03-01 01:20:21,147.36,GOOD,False,False,2024-03-01 01:20:21
2a659b9b-cf6d-402c-aa13-8ea949a04bbe,SENS-000037,UNIT-00037,REF-037,Flow Rate,BPH,2024-03-01 01:22:35,5535.6,GOOD,False,False,2024-03-01 01:22:35
1debd2c7-09ce-4fce-b76d-eaeb9d3a8169,SENS-000038,UNIT-00038,REF-038,Level,Percent,2024-03-01 01:24:48,101.0,GOOD,True,False,2024-03-01 01:24:48
baf2d491-430a-4af7-ae94-b1ea77f1a090,SENS-000039,UNIT-00039,REF-039,Vibration,mm/s,2024-03-01 01:27:02,3.59,GOOD,False,False,2024-03-01 01:27:02
14c38c63-830f-4e10-9644-1ccd7684c122,SENS-000040,UNIT-00040,REF-040,Temperature,Fahrenheit,2024-03-01 01:29:16,414.91,UNCERTAIN,False,False,2024-03-01 01:29:16
2767c5dd-ade9-4570-b88b-ad709899ca75,SENS-000041,UNIT-00041,REF-041,Pressure,PSI,2024-03-01 01:31:30,150.2,BAD,False,False,2024-03-01 01:31:30
d5ad7476-5a7c-44f4-8125-d39f65c1f0f6,SENS-000042,UNIT-00042,REF-042,Flow Rate,BPH,2024-03-01 01:33:44,4980.04,GOOD,False,False,2024-03-01 01:33:44
97b66655-4300-44af-b0d7-b96d9801d0cb,SENS-000043,UNIT-00043,REF-043,Level,Percent,2024-03-01 01:35:58,71.07,GOOD,False,False,2024-03-01 01:35:58
ef53f716-813c-459f-be6e-62021543ba9c,SENS-000044,UNIT-00044,REF-044,Vibration,mm/s,2024-03-01 01:38:12,-2.0,GOOD,True,False,2024-03-01 01:38:12
e63a737e-238c-4431-afda-04af5ee77840,SENS-000045,UNIT-00045,REF-045,Temperature,Fahrenheit,2024-03-01 01:40:26,450.5,GOOD,False,False,2024-03-01 01:40:26
d4f5d3f7-1a9f-445f-b49d-61c9825c0cf5,SENS-000046,UNIT-00046,REF-046,Pressure,PSI,2024-03-01 01:42:40,225.0,UNCERTAIN,True,False,2024-03-01 01:42:40
4267cc71-5d07-47e9-bff9-cf7e8f72391b,SENS-000047,UNIT-00047,REF-047,Flow Rate,BPH,2024-03-01 01:44:54,4846.72,BAD,False,False,2024-03-01 01:44:54
c7627e8e-15f3-416c-8832-a0a8d98b23b8,SENS-000048,UNIT-00048,REF-048,Level,Percent,2024-03-01 01:47:08,68.37,GOOD,False,False,2024-03-01 01:47:08
8c3980e7-3aaf-4dc0-bf0f-b7deef62b9f5,SENS-000049,UNIT-00049,REF-049,Vibration,mm/s,2024-03-01 01:49:22,3.12,GOOD,False,False,2024-03-01 01:49:22
7f53db89-709b-475c-99ae-322d9a4a16cf,SENS-000050,UNIT-00050,REF-000,Temperature,Fahrenheit,2024-03-01 01:51:36,448.99,GOOD,False,False,2024-03-01 01:51:36
13c82326-1151-44d6-a2f5-0ab7e8ac4d02,SENS-000051,UNIT-00051,REF-001,Pressure,PSI,2024-03-01 01:53:49,155.57,GOOD,False,False,2024-03-01 01:53:49
4fde4598-5519-4bce-80b6-8386822852d5,SENS-000052,UNIT-00052,REF-002,Flow Rate,BPH,2024-03-01 01:56:03,5007.63,UNCERTAIN,False,False,2024-03-01 01:56:03
78bd4393-7732-4532-a004-21e62aaf8b6d,SENS-000053,UNIT-00053,REF-003,Level,Percent,2024-03-01 01:58:17,61.98,BAD,False,False,2024-03-01 01:58:17
97382605-6158-4d09-bed5-6da875038c9f,SENS-000054,UNIT-00054,REF-004,Vibration,mm/s,2024-03-01 02:00:31,10.0,GOOD,True,False,2024-03-01 02:00:31
788663dd-c6e8-4fac-acaa-d90f0e048c78,SENS-000055,UNIT-00055,REF-005,Temperature,Fahrenheit,2024-03-01 02:02:45,434.21,GOOD,False,False,2024-03-01 02:02:45
31b94e78-b02f-4900-a45a-a80a1da5346a,SENS-000056,UNIT-00056,REF-006,Pressure,PSI,2024-03-01 02:04:59,75.0,GOOD,True,False,2024-03-01 02:04:59
b2035df7-4b7c-490e-a685-c064786ef92d,SENS-000057,UNIT-00057,REF-007,Flow Rate,BPH,2024-03-01 02:07:13,6500.0,GOOD,True,False,2024-03-01 02:07:13
21e528d1-7988-4331-9525-1046eff6c3d4,SENS-000058,UNIT-00058,REF-008,Level,Percent,2024-03-01 02:09:27,29.0,UNCERTAIN,True,False,2024-03-01 02:09:27
33eb5b82-e134-483b-bda1-4f01e6d202b3,SENS-000059,UNIT-00059,REF-009,Vibration,mm/s,2024-03-01 02:11:41,3.56,BAD,False,False,2024-03-01 02:11:41
f1cc8c0e-bf81-47f6-a946-375ab855df34,SENS-000060,UNIT-00060,REF-010,Temperature,Fahrenheit,2024-03-01 02:13:55,456.0,GOOD,False,False,2024-03-01 02:13:55
3ecf6ec7-0845-44d5-b5c6-4dfc1291f468,SENS-000061,UNIT-00061,REF-011,Pressure,PSI,2024-03-01 02:16:09,75.0,GOOD,True,False,2024-03-01 02:16:09
065240c6-d777-4127-bca7-6d0811fd3bb8,SENS-000062,UNIT-00062,REF-012,Flow Rate,BPH,2024-03-01 02:18:23,3500.0,GOOD,True,False,2024-03-01 02:18:23
f0786f23-837e-4a90-b243-141a0a8ef6de,SENS-000063,UNIT-00063,REF-013,Level,Percent,2024-03-01 02:20:36,59.73,GOOD,False,False,2024-03-01 02:20:36
e90b9659-c9b8-43f6-b90d-f50345c6c61f,SENS-000064,UNIT-00064,REF-014,Vibration,mm/s,2024-03-01 02:22:50,10.0,UNCERTAIN,True,False,2024-03-01 02:22:50
f771293a-ce51-4ca5-98a7-f68db2b09b1a,SENS-000065,UNIT-00065,REF-015,Temperature,Fahrenheit,2024-03-01 02:25:04,482.94,BAD,False,False,2024-03-01 02:25:04
8b014367-201d-4f52-a8cb-15b9f82d21df,SENS-000066,UNIT-00066,REF-016,Pressure,PSI,2024-03-01 02:27:18,165.8,GOOD,False,False,2024-03-01 02:27:18
c2f89dba-fbff-4237-b08b-e8681336364b,SENS-000067,UNIT-00067,REF-017,Flow Rate,BPH,2024-03-01 02:29:32,4868.1,GOOD,False,False,2024-03-01 02:29:32
337b8307-af4e-462f-a3bc-6c1ba8651f12,SENS-000068,UNIT-00068,REF-018,Level,Percent,2024-03-01 02:31:46,29.0,GOOD,True,False,2024-03-01 02:31:46
1abbdad0-23c6-4a00-96bf-ad1e28e5df6e,SENS-000069,UNIT-00069,REF-019,Vibration,mm/s,2024-03-01 02:34:00,3.16,GOOD,False,False,2024-03-01 02:34:00
8b4293c2-0b41-46e5-b6e3-e9c6059d9188,SENS-000070,UNIT-00070,REF-020,Temperature,Fahrenheit,2024-03-01 02:36:14,600.0,UNCERTAIN,True,False,2024-03-01 02:36:14
dad4077d-f7c7-4618-8d0b-c4e025b8ec73,SENS-000071,UNIT-00071,REF-021,Pressure,PSI,2024-03-01 02:38:28,159.0,BAD,False,False,2024-03-01 02:38:28
be0e9be9-dd88-42c2-899c-50ae63df2a65,SENS-000072,UNIT-00072,REF-022,Flow Rate,BPH,2024-03-01 02:40:42,3500.0,GOOD,True,False,2024-03-01 02:40:42
bae48cac-e80a-4434-bfac-1a08e0db9068,SENS-000073,UNIT-00073,REF-023,Level,Percent,2024-03-01 02:42:56,75.02,GOOD,False,False,2024-03-01 02:42:56
c5df223c-82cd-4fd4-b2d4-617453b1c63b,SENS-000074,UNIT-00074,REF-024,Vibration,mm/s,2024-03-01 02:45:10,5.7,GOOD,False,False,2024-03-01 02:45:10
8eeb84d5-a774-4039-ae56-024fef98733e,SENS-000075,UNIT-00075,REF-025,Temperature,Fahrenheit,2024-03-01 02:47:24,447.88,GOOD,False,False,2024-03-01 02:47:24
74e0f420-fb35-41a3-8062-4eeca1b5a0c6,SENS-000076,UNIT-00076,REF-026,Pressure,PSI,2024-03-01 02:49:37,149.26,UNCERTAIN,False,False,2024-03-01 02:49:37
a87657bd-43cc-4074-91ef-baba4e8e6276,SENS-000077,UNIT-00077,REF-027,Flow Rate,BPH,2024-03-01 02:51:51,3500.0,BAD,True,False,2024-03-01 02:51:51
5b6d5e14-d53e-4b0a-a2fc-0d608ed3bdff,SENS-000078,UNIT-00078,REF-028,Level,Percent,2024-03-01 02:54:05,29.0,GOOD,True,False,2024-03-01 02:54:05
44dc0424-c3b9-44ae-844a-37c3f09d444f,SENS-000079,UNIT-00079,REF-029,Vibration,mm/s,2024-03-01 02:56:19,2.35,GOOD,False,False,2024-03-01 02:56:19
b0fe46df-0ec5-44d0-bc38-88f4301d1fa6,SENS-000080,UNIT-00080,REF-030,Temperature,Fahrenheit,2024-03-01 02:58:33,600.0,GOOD,True,False,2024-03-01 02:58:33
ee2ac088-bb54-4cbe-a05c-18841a40c054,SENS-000081,UNIT-00081,REF-031,Pressure,PSI,2024-03-01 03:00:47,165.78,GOOD,False,False,2024-03-01 03:00:47
52956615-9eb9-4fbb-933d-a60c401e11a6,SENS-000082,UNIT-00082,REF-032,Flow Rate,BPH,2024-03-01 03:03:01,4941.43,UNCERTAIN,False,False,2024-03-01 03:03:01
660cf1c6-0306-4ad6-8da1-415f8069c683,SENS-000083,UNIT-00083,REF-033,Level,Percent,2024-03-01 03:05:15,62.06,BAD,False,False,2024-03-01 03:05:15
4ccff120-3e30-4492-ac2d-0c021c0af988,SENS-000084,UNIT-00084,REF-034,Vibration,mm/s,2024-03-01 03:07:29,-2.0,GOOD,True,False,2024-03-01 03:07:29
50a4905b-e498-4b63-9d4d-9be4db98d66f,SENS-000085,UNIT-00085,REF-035,Temperature,Fahrenheit,2024-03-01 03:09:43,484.63,GOOD,False,False,2024-03-01 03:09:43
09ffdafc-ce14-4d39-a601-0524f9084a3c,SENS-000086,UNIT-00086,REF-036,Pressure,PSI,2024-03-01 03:11:57,157.79,GOOD,False,False,2024-03-01 03:11:57
b2fedc7e-27a2-4ca1-a7e6-1a47c6c954ed,SENS-000087,UNIT-00087,REF-037,Flow Rate,BPH,2024-03-01 03:14:11,5014.59,GOOD,False,False,2024-03-01 03:14:11
c93f1b5e-c09d-49df-9bd9-ad710f652297,SENS-000088,UNIT-00088,REF-038,Level,Percent,2024-03-01 03:16:24,55.75,UNCERTAIN,False,False,2024-03-01 03:16:24
0c25933d-ee26-4f79-b9e0-7e998d2c9c94,SENS-000089,UNIT-00089,REF-039,Vibration,mm/s,2024-03-01 03:18:38,10.0,BAD,True,False,2024-03-01 03:18:38
c3e1ae46-06be-44c7-b57b-3652638feaf7,SENS-000090,UNIT-00090,REF-040,Temperature,Fahrenheit,2024-03-01 03:20:52,433.12,GOOD,False,False,2024-03-01 03:20:52
8e3288e9-0279-4dfa-8496-61810b5e5bdd,SENS-000091,UNIT-00091,REF-041,Pressure,PSI,2024-03-01 03:23:06,225.0,GOOD,True,False,2024-03-01 03:23:06
c6927ec4-3cbf-41c1-b5c8-17e11d158d6f,SENS-000092,UNIT-00092,REF-042,Flow Rate,BPH,2024-03-01 03:25:20,5317.52,GOOD,False,False,2024-03-01 03:25:20
aff35b27-75ef-431c-a305-15a8b8d3f363,SENS-000093,UNIT-00093,REF-043,Level,Percent,2024-03-01 03:27:34,73.43,GOOD,False,False,2024-03-01 03:27:34
b8bd959a-2212-47f4-b376-7351e666e6c2,SENS-000094,UNIT-00094,REF-044,Vibration,mm/s,2024-03-01 03:29:48,10.0,UNCERTAIN,True,False,2024-03-01 03:29:48
79e0405b-cdc5-4e2e-a92e-6a480ca26d2b,SENS-000095,UNIT-00095,REF-045,Temperature,Fahrenheit,2024-03-01 03:32:02,300.0,BAD,True,False,2024-03-01 03:32:02
2cb134d4-33fa-4fb6-9ef8-89a79ea57e1c,SENS-000096,UNIT-00096,REF-046,Pressure,PSI,2024-03-01 03:34:16,140.24,GOOD,False,False,2024-03-01 03:34:16
b4e64c48-712f-4c9f-b4b0-411901a75141,SENS-000097,UNIT-00097,REF-047,Flow Rate,BPH,2024-03-01 03:36:30,3500.0,GOOD,True,False,2024-03-01 03:36:30
c7945365-d966-4295-9431-f07e334e91ba,SENS-000098,UNIT-00098,REF-048,Level,Percent,2024-03-01 03:38:44,29.0,GOOD,True,False,2024-03-01 03:38:44
2f14d916-56e8-4c0d-89c7-ec1718495cc6,SENS-000099,UNIT-00099,REF-049,Vibration,mm/s,2024-03-01 03:40:58,10.0,GOOD,True,False,2024-03-01 03:40:58
0ac5e766-2fc2-4e05-9504-293c70f634ce,SENS-000100,UNIT-00100,REF-000,Temperature,Fahrenheit,2024-03-01 03:43:12,472.57,UNCERTAIN,False,False,2024-03-01 03:43:12
4b308e49-5b61-4fa8-a2e5-4a735aa99d46,SENS-000101,UNIT-00101,REF-001,Pressure,PSI,2024-03-01 03:45:25,75.0,BAD,True,False,2024-03-01 03:45:25
a9522b13-6e96-4d3f-af3b-6a5ea24d67ed,SENS-000102,UNIT-00102,REF-002,Flow Rate,BPH,2024-03-01 03:47:39,6500.0,GOOD,True,False,2024-03-01 03:47:39
12b57853-396e-405f-a0b0-4c38ceedbf25,SENS-000103,UNIT-00103,REF-003,Level,Percent,2024-03-01 03:49:53,71.39,GOOD,False,False,2024-03-01 03:49:53
60290f88-6c34-4337-ac07-34ebe22d397b,SENS-000104,UNIT-00104,REF-004,Vibration,mm/s,2024-03-01 03:52:07,10.0,GOOD,True,False,2024-03-01 03:52:07
e79b691d-fa94-430a-ac64-9449f7569e5a,SENS-000105,UNIT-00105,REF-005,Temperature,Fahrenheit,2024-03-01 03:54:21,446.23,GOOD,False,False,2024-03-01 03:54:21
7296bf26-13d3-48a9-a488-8054486991df,SENS-000106,UNIT-00106,REF-006,Pressure,PSI,2024-03-01 03:56:35,225.0,UNCERTAIN,True,False,2024-03-01 03:56:35
3d6e78fa-76b0-462d-aa18-4210300cf724,SENS-000107,UNIT-00107,REF-007,Flow Rate,BPH,2024-03-01 03:58:49,3500.0,BAD,True,False,2024-03-01 03:58:49
7064b397-4ed8-4267-bc3d-5c26494079f8,SENS-000108,UNIT-00108,REF-008,Level,Percent,2024-03-01 04:01:03,29.0,GOOD,True,False,2024-03-01 04:01:03
7ff09453-514e-4701-9c34-6dac8d4b9218,SENS-000109,UNIT-00109,REF-009,Vibration,mm/s,2024-03-01 04:03:17,10.0,GOOD,True,False,2024-03-01 04:03:17
11dfdd65-fd31-4a09-9f16-eb0f387161a9,SENS-000110,UNIT-00110,REF-010,Temperature,Fahrenheit,2024-03-01 04:05:31,442.67,GOOD,False,False,2024-03-01 04:05:31
0234f130-df3b-45f9-ab5e-c2ad02189f9b,SENS-000111,UNIT-00111,REF-011,Pressure,PSI,2024-03-01 04:07:45,75.0,GOOD,True,False,2024-03-01 04:07:45
49277e70-160e-4052-89f3-16da0175e5bf,SENS-000112,UNIT-00112,REF-012,Flow Rate,BPH,2024-03-01 04:09:59,4762.86,UNCERTAIN,False,False,2024-03-01 04:09:59
ee9a44ca-7d71-418b-ab49-4a4b13d3a9ab,SENS-000113,UNIT-00113,REF-013,Level,Percent,2024-03-01 04:12:12,64.12,BAD,False,False,2024-03-01 04:12:12
6cc7da12-1299-48c4-8d11-19edcd4e0355,SENS-000114,UNIT-00114,REF-014,Vibration,mm/s,2024-03-01 04:14:26,4.59,GOOD,False,False,2024-03-01 04:14:26
d094e28a-aa66-4759-816d-95e896ed9547,SENS-000115,UNIT-00115,REF-015,Temperature,Fahrenheit,2024-03-01 04:16:40,300.0,GOOD,True,False,2024-03-01 04:16:40
a4a58f8c-ca0c-4378-9b33-731f5a7b54be,SENS-000116,UNIT-00116,REF-016,Pressure,PSI,2024-03-01 04:18:54,75.0,GOOD,True,False,2024-03-01 04:18:54
179d44a9-8a8c-45c0-b67a-100146a40011,SENS-000117,UNIT-00117,REF-017,Flow Rate,BPH,2024-03-01 04:21:08,3500.0,GOOD,True,False,2024-03-01 04:21:08
9cb712bd-0d75-4aea-8462-607327eadf3c,SENS-000118,UNIT-00118,REF-018,Level,Percent,2024-03-01 04:23:22,29.0,UNCERTAIN,True,False,2024-03-01 04:23:22
27b4752e-224f-418c-b4d3-61c8f10e110e,SENS-000119,UNIT-00119,REF-019,Vibration,mm/s,2024-03-01 04:25:36,10.0,BAD,True,False,2024-03-01 04:25:36
b2ba89f2-4955-4c30-ac94-d21ac50184b1,SENS-000120,UNIT-00120,REF-020,Temperature,Fahrenheit,2024-03-01 04:27:50,300.0,GOOD,True,False,2024-03-01 04:27:50
6cfd8f6a-baa6-4bf1-a560-d53d944894f3,SENS-000121,UNIT-00121,REF-021,Pressure,PSI,2024-03-01 04:30:04,153.97,GOOD,False,False,2024-03-01 04:30:04
5d6fc672-dad9-4401-8028-b6f5e726648a,SENS-000122,UNIT-00122,REF-022,Flow Rate,BPH,2024-03-01 04:32:18,4605.84,GOOD,False,False,2024-03-01 04:32:18
034bdc7b-e175-470c-85bf-7638e81d3bd7,SENS-000123,UNIT-00123,REF-023,Level,Percent,2024-03-01 04:34:32,68.36,GOOD,False,False,2024-03-01 04:34:32
6dbd950c-b691-4fc4-be56-1cc1f20e07ba,SENS-000124,UNIT-00124,REF-024,Vibration,mm/s,2024-03-01 04:36:46,3.32,UNCERTAIN,False,False,2024-03-01 04:36:46
7c6b65ac-6d2f-4166-ba62-da67f8b4614d,SENS-000125,UNIT-00125,REF-025,Temperature,Fahrenheit,2024-03-01 04:39:00,418.73,BAD,False,False,2024-03-01 04:39:00
07777593-32c1-493b-bf83-4fd9182b8bd4,SENS-000126,UNIT-00126,REF-026,Pressure,PSI,2024-03-01 04:41:13,136.45,GOOD,False,False,2024-03-01 04:41:13
025880fc-e4ab-4531-afd9-8757d13297f0,SENS-000127,UNIT-00127,REF-027,Flow Rate,BPH,2024-03-01 04:43:27,6500.0,GOOD,True,False,2024-03-01 04:43:27
eef235b7-a45c-469a-bd75-77e2fda9e8f0,SENS-000128,UNIT-00128,REF-028,Level,Percent,2024-03-01 04:45:41,56.45,GOOD,False,False,2024-03-01 04:45:41
054bfaf4-b424-408c-93ad-84edd4b71506,SENS-000129,UNIT-00129,REF-029,Vibration,mm/s,2024-03-01 04:47:55,-2.0,GOOD,True,False,2024-03-01 04:47:55
2f59516e-f61c-42cd-b917-9a1c354abdca,SENS-000130,UNIT-00130,REF-030,Temperature,Fahrenheit,2024-03-01 04:50:09,600.0,UNCERTAIN,True,False,2024-03-01 04:50:09
bbaa6485-5dac-4ec8-954f-dfa7d9029754,SENS-000131,UNIT-00131,REF-031,Pressure,PSI,2024-03-01 04:52:23,161.21,BAD,False,False,2024-03-01 04:52:23
256883a9-2127-4cca-adb4-33349bf92528,SENS-000132,UNIT-00132,REF-032,Flow Rate,BPH,2024-03-01 04:54:37,3500.0,GOOD,True,False,2024-03-01 04:54:37
d0e63c9b-9c93-46d9-ba1d-d75b3b533940,SENS-000133,UNIT-00133,REF-033,Level,Percent,2024-03-01 04:56:51,66.99,GOOD,False,False,2024-03-01 04:56:51
8be351ea-cfd4-4d54-990a-8c021bae1125,SENS-000134,UNIT-00134,REF-034,Vibration,mm/s,2024-03-01 04:59:05,3.09,GOOD,False,False,2024-03-01 04:59:05
54fd4c4a-54f0-47aa-93ad-be69b2a5bbde,SENS-000135,UNIT-00135,REF-035,Temperature,Fahrenheit,2024-03-01 05:01:19,390.25,GOOD,False,False,2024-03-01 05:01:19
448de7ec-a319-4b7b-bc88-41f01b2cce25,SENS-000136,UNIT-00136,REF-036,Pressure,PSI,2024-03-01 05:03:33,157.37,UNCERTAIN,False,False,2024-03-01 05:03:33
192ac5ae-51ec-4ac3-9a0b-7869479b1105,SENS-000137,UNIT-00137,REF-037,Flow Rate,BPH,2024-03-01 05:05:47,6500.0,BAD,True,False,2024-03-01 05:05:47
06ba2473-0d45-4674-a93a-42ac5b8eaca1,SENS-000138,UNIT-00138,REF-038,Level,Percent,2024-03-01 05:08:00,62.91,GOOD,False,False,2024-03-01 05:08:00
f7e7245c-0042-4ab9-9ad2-98ae4ef393c9,SENS-000139,UNIT-00139,REF-039,Vibration,mm/s,2024-03-01 05:10:14,-2.0,GOOD,True,False,2024-03-01 05:10:14
40ac1139-4df0-4e32-a2ec-800051650686,SENS-000140,UNIT-00140,REF-040,Temperature,Fahrenheit,2024-03-01 05:12:28,300.0,GOOD,True,False,2024-03-01 05:12:28
a9d294c2-88ac-4ecc-815f-a4089abe126e,SENS-000141,UNIT-00141,REF-041,Pressure,PSI,2024-03-01 05:14:42,134.17,GOOD,False,False,2024-03-01 05:14:42
32017a00-6e1d-4d64-8031-9a6dca17d08c,SENS-000142,UNIT-00142,REF-042,Flow Rate,BPH,2024-03-01 05:16:56,5269.69,UNCERTAIN,False,False,2024-03-01 05:16:56
