reading_id,sensor_id,unit_id,refinery_id,sensor_type,measurement_unit,reading_timestamp,reading_value,reading_quality,is_anomaly,is_interpolated,event_time
b7234112-ad38-46ea-a471-73a4994bedd0,SENS-000025,UNIT-00025,REF-025,Temperature,Fahrenheit,2024-04-01 00:54:00,438.49,GOOD,False,False,2024-04-01 00:54:00
061cabe0-e40e-4709-8870-0cb697fb3d02,SENS-000026,UNIT-00026,REF-026,Pressure,PSI,2024-04-01 00:56:09,75.0,GOOD,True,False,2024-04-01 00:56:09
2b27618f-ad5b-4d46-867a-ddc32aa96584,SENS-000027,UNIT-00027,REF-027,Flow Rate,BPH,2024-04-01 00:58:19,5026.53,GOOD,False,False,2024-04-01 00:58:19
839e6c6a-4fe4-4108-b7e6-ad9b09714bc2,SENS-000028,UNIT-00028,REF-028,Level,Percent,2024-04-01 01:00:28,65.77,UNCERTAIN,False,False,2024-04-01 01:00:28
0be4903f-68ed-4d40-b233-33090c53f423,SENS-000029,UNIT-00029,REF-029,Vibration,mm/s,2024-04-01 01:02:38,4.17,BAD,False,False,2024-04-01 01:02:38
d9fe4591-e748-4964-8486-21dfd2da6393,SENS-000030,UNIT-00030,REF-030,Temperature,Fahrenheit,2024-04-01 01:04:48,477.09,GOOD,False,False,2024-04-01 01:04:48
ae1475c0-79f7-47f8-b965-ab0edf46e223,SENS-000031,UNIT-00031,REF-031,Pressure,PSI,2024-04-01 01:06:57,134.89,GOOD,False,False,2024-04-01 01:06:57
f0491987-b4bf-4d1c-8bce-be31c19e6bf7,SENS-000032,UNIT-00032,REF-032,Flow Rate,BPH,2024-04-01 01:09:07,6500.0,GOOD,True,False,2024-04-01 01:09:07
be017982-5565-4d4a-b255-6bb22316ea48,SENS-000033,UNIT-00033,REF-033,Level,Percent,2024-04-01 01:11:16,68.89,GOOD,False,False,2024-04-01 01:11:16
b6f5955e-9ee5-4ad4-9d77-75a08ca201c4,SENS-000034,UNIT-00034,REF-034,Vibration,mm/s,2024-04-01 01:13:26,4.83,UNCERTAIN,False,False,2024-04-01 01:13:26
9f6c0134-34b5-4d58-bb48-cfb34eef7ef0,SENS-000035,UNIT-00035,REF-035,Temperature,Fahrenheit,2024-04-01 01:15:36,451.48,BAD,False,False,2024-04-01 01:15:36
2810e357-3f69-47db-bb9c-e7dadc08f681,SENS-000036,UNIT-00036,REF-036,Pressure,PSI,2024-04-01 01:17:45,143.05,GOOD,False,False,2024-04-01 01:17:45
26925873-1a89-42ed-bf63-2f8dab83cc66,SENS-000037,UNIT-00037,REF-037,Flow Rate,BPH,2024-04-01 01:19:55,5300.62,GOOD,False,False,2024-04-01 01:19:55
656c24a6-12dd-4e35-a471-5791459f2d3c,SENS-000038,UNIT-00038,REF-038,Level,Percent,2024-04-01 01:22:04,73.57,GOOD,False,False,2024-04-01 01:22:04
1d64d04e-ba41-4d1d-98a7-9495f700854a,SENS-000039,UNIT-00039,REF-039,Vibration,mm/s,2024-04-01 01:24:14,4.75,GOOD,False,False,2024-04-01 01:24:14
51c72cf2-0a28-467e-9245-a582e17a4f04,SENS-000040,UNIT-00040,REF-040,Temperature,Fahrenheit,2024-04-01 01:26:24,600.0,UNCERTAIN,True,False,2024-04-01 01:26:24
f6ff9835-e72b-4beb-a1d8-e36368b97d31,SENS-000041,UNIT-00041,REF-041,Pressure,PSI,2024-04-01 01:28:33,139.33,BAD,False,False,2024-04-01 01:28:33
ff4582c8-052e-40a2-b096-fec2cc30ca4b,SENS-000042,UNIT-00042,REF-042,Flow Rate,BPH,2024-04-01 01:30:43,4964.92,GOOD,False,False,2024-04-01 01:30:43
d1db8f0e-8e36-4894-a0b1-dd07a6bce384,SENS-000043,UNIT-00043,REF-043,Level,Percent,2024-04-01 01:32:52,54.48,GOOD,False,False,2024-04-01 01:32:52
82db7b3b-6d5d-48a4-8a5c-703ff2f15842,SENS-000044,UNIT-00044,REF-044,Vibration,mm/s,2024-04-01 01:35:02,-2.0,GOOD,True,False,2024-04-01 01:35:02
2dc563fd-bb45-4715-8c15-8ebb5068916a,SENS-000045,UNIT-00045,REF-045,Temperature,Fahrenheit,2024-04-01 01:37:12,447.43,GOOD,False,False,2024-04-01 01:37:12
8236b5d1-d771-4334-8971-6377a9493c31,SENS-000046,UNIT-00046,REF-046,Pressure,PSI,2024-04-01 01:39:21,225.0,UNCERTAIN,True,False,2024-04-01 01:39:21
c7a0dbc4-78a8-4ada-a86d-69980289a53b,SENS-000047,UNIT-00047,REF-047,Flow Rate,BPH,2024-04-01 01:41:31,4741.89,BAD,False,False,2024-04-01 01:41:31
3a3cf018-d90c-4fe4-8bc4-3456fa244518,SENS-000048,UNIT-00048,REF-048,Level,Percent,2024-04-01 01:43:40,62.38,GOOD,False,False,2024-04-01 01:43:40
410a932e-45a3-48a6-b1f5-9fdeeaa48b18,SENS-000049,UNIT-00049,REF-049,Vibration,mm/s,2024-04-01 01:45:50,3.31,GOOD,False,False,2024-04-01 01:45:50
cab00a2d-32ff-40f1-a6da-a54d8aafbde4,SENS-000050,UNIT-00050,REF-000,Temperature,Fahrenheit,2024-04-01 01:48:00,441.01,GOOD,False,False,2024-04-01 01:48:00
044d4719-c58d-4750-b4b9-20e83ef68eaf,SENS-000051,UNIT-00051,REF-001,Pressure,PSI,2024-04-01 01:50:09,147.29,GOOD,False,False,2024-04-01 01:50:09
7ffba857-f1ad-429b-ad30-844ebc04a390,SENS-000052,UNIT-00052,REF-002,Flow Rate,BPH,2024-04-01 01:52:19,6500.0,UNCERTAIN,True,False,2024-04-01 01:52:19
05e47cf1-5530-4359-9f7e-f4b990aadf33,SENS-000053,UNIT-00053,REF-003,Level,Percent,2024-04-01 01:54:28,29.0,BAD,True,False,2024-04-01 01:54:28
2d9538b6-bbce-41c7-b7f6-cab57b2d5a7b,SENS-000054,UNIT-00054,REF-004,Vibration,mm/s,2024-04-01 01:56:38,5.05,GOOD,False,False,2024-04-01 01:56:38
5ae23656-4bbd-414b-a2cb-e5f56f867445,SENS-000055,UNIT-00055,REF-005,Temperature,Fahrenheit,2024-04-01 01:58:48,600.0,GOOD,True,False,2024-04-01 01:58:48
3f746b53-ae48-4d12-ac63-31e91b7e442d,SENS-000056,UNIT-00056,REF-006,Pressure,PSI,2024-04-01 02:00:57,139.4,GOOD,False,False,2024-04-01 02:00:57
21f76e5b-505d-4fd5-820d-8c8e89d55fa9,SENS-000057,UNIT-00057,REF-007,Flow Rate,BPH,2024-04-01 02:03:07,6500.0,GOOD,True,False,2024-04-01 02:03:07
dc644ba6-e243-49d7-9105-baeb4ed95e14,SENS-000058,UNIT-00058,REF-008,Level,Percent,2024-04-01 02:05:16,66.79,UNCERTAIN,False,False,2024-04-01 02:05:16
933a210b-c842-4f01-890d-050c140e3b53,SENS-000059,UNIT-00059,REF-009,Vibration,mm/s,2024-04-01 02:07:26,2.19,BAD,False,False,2024-04-01 02:07:26
a13c6396-96a4-4d83-966e-d84cf1c8a0e6,SENS-000060,UNIT-00060,REF-010,Temperature,Fahrenheit,2024-04-01 02:09:36,466.68,GOOD,False,False,2024-04-01 02:09:36
fce6e016-d5e0-40d6-84d5-bcf7b6de65c4,SENS-000061,UNIT-00061,REF-011,Pressure,PSI,2024-04-01 02:11:45,225.0,GOOD,True,False,2024-04-01 02:11:45
8c00e227-aff1-4939-823e-62d7ba209b83,SENS-000062,UNIT-00062,REF-012,Flow Rate,BPH,2024-04-01 02:13:55,4745.25,GOOD,False,False,2024-04-01 02:13:55
9be54465-94e5-4db2-b99a-9aacaae9a888,SENS-000063,UNIT-00063,REF-013,Level,Percent,2024-04-01 02:16:04,69.73,GOOD,False,False,2024-04-01 02:16:04
c96d93de-4c26-4416-8d71-c7951dd6d5d2,SENS-000064,UNIT-00064,REF-014,Vibration,mm/s,2024-04-01 02:18:14,4.62,UNCERTAIN,False,False,2024-04-01 02:18:14
c63788bd-d43a-40d3-905c-0b38528c9708,SENS-000065,UNIT-00065,REF-015,Temperature,Fahrenheit,2024-04-01 02:20:24,600.0,BAD,True,False,2024-04-01 02:20:24
c482bd12-c3f8-427f-b523-3fb8d691c560,SENS-000066,UNIT-00066,REF-016,Pressure,PSI,2024-04-01 02:22:33,75.0,GOOD,True,False,2024-04-01 02:22:33
387469fb-c800-4f6e-a936-03fe8606cd59,SENS-000067,UNIT-00067,REF-017,Flow Rate,BPH,2024-04-01 02:24:43,5135.54,GOOD,False,False,2024-04-01 02:24:43
7e428e04-69d8-4f88-94c4-fb63b3440113,SENS-000068,UNIT-00068,REF-018,Level,Percent,2024-04-01 02:26:52,68.74,GOOD,False,False,2024-04-01 02:26:52
d74dc2d5-487e-47e8-af70-1384bb022c97,SENS-000069,UNIT-00069,REF-019,Vibration,mm/s,2024-04-01 02:29:02,5.78,GOOD,False,False,2024-04-01 02:29:02
13208d45-26ea-4539-9281-6f78d3e85282,SENS-000070,UNIT-00070,REF-020,Temperature,Fahrenheit,2024-04-01 02:31:12,449.26,UNCERTAIN,False,False,2024-04-01 02:31:12
aafa158a-b96d-4928-b547-cd89e88f2638,SENS-000071,UNIT-00071,REF-021,Pressure,PSI,2024-04-01 02:33:21,126.79,BAD,False,False,2024-04-01 02:33:21
25434460-64bd-4bc7-8a02-ba399fc1fb00,SENS-000072,UNIT-00072,REF-022,Flow Rate,BPH,2024-04-01 02:35:31,5004.59,GOOD,False,False,2024-04-01 02:35:31
875b65f3-501c-4ceb-bb21-7fe3e6f016ba,SENS-000073,UNIT-00073,REF-023,Level,Percent,2024-04-01 02:37:40,101.0,GOOD,True,False,2024-04-01 02:37:40
8d18778d-4da1-4b0c-bc89-6a3245a9ddd7,SENS-000074,UNIT-00074,REF-024,Vibration,mm/s,2024-04-01 02:39:50,2.1,GOOD,False,False,2024-04-01 02:39:50
2a8c67fd-2c47-4a64-8a33-af5e4ab6fc41,SENS-000075,UNIT-00075,REF-025,Temperature,Fahrenheit,2024-04-01 02:42:00,474.2,GOOD,False,False,2024-04-01 02:42:00
5f4b8565-c653-432b-846a-f4549b59b0e3,SENS-000076,UNIT-00076,REF-026,Pressure,PSI,2024-04-01 02:44:09,156.18,UNCERTAIN,False,False,2024-04-01 02:44:09
f524747e-db59-4709-802a-11e6417507ef,SENS-000077,UNIT-00077,REF-027,Flow Rate,BPH,2024-04-01 02:46:19,5154.74,BAD,False,False,2024-04-01 02:46:19
7d1818ca-8c96-4719-814e-07d3ea557005,SENS-000078,UNIT-00078,REF-028,Level,Percent,2024-04-01 02:48:28,29.0,GOOD,True,False,2024-04-01 02:48:28
108a6a09-d1b2-49b8-9cfc-7311964bacc0,SENS-000079,UNIT-00079,REF-029,Vibration,mm/s,2024-04-01 02:50:38,4.76,GOOD,False,False,2024-04-01 02:50:38
69d7ac5a-0973-46d0-8317-0404759210d1,SENS-000080,UNIT-00080,REF-030,Temperature,Fahrenheit,2024-04-01 02:52:48,300.0,GOOD,True,False,2024-04-01 02:52:48
c59bf8e2-35ce-43b7-b0f8-b5ea5226c10a,SENS-000081,UNIT-00081,REF-031,Pressure,PSI,2024-04-01 02:54:57,138.51,GOOD,False,False,2024-04-01 02:54:57
ef591b32-2463-4c22-b435-540a8ba24367,SENS-000082,UNIT-00082,REF-032,Flow Rate,BPH,2024-04-01 02:57:07,5312.38,UNCERTAIN,False,False,2024-04-01 02:57:07
1a39d1c5-968e-44bb-a38e-425be9d5cdd4,SENS-000083,UNIT-00083,REF-033,Level,Percent,2024-04-01 02:59:16,63.46,BAD,False,False,2024-04-01 02:59:16
bb3cef74-94b9-4fc4-823b-4fbbd52ab397,SENS-000084,UNIT-00084,REF-034,Vibration,mm/s,2024-04-01 03:01:26,3.97,GOOD,False,False,2024-04-01 03:01:26
817e8d64-1024-4957-9cc4-f90f9aae381c,SENS-000085,UNIT-00085,REF-035,Temperature,Fahrenheit,2024-04-01 03:03:36,444.85,GOOD,False,False,2024-04-01 03:03:36
452bd184-226f-4266-9e3a-4142fb4b562f,SENS-000086,UNIT-00086,REF-036,Pressure,PSI,2024-04-01 03:05:45,143.52,GOOD,False,False,2024-04-01 03:05:45
b5b5af11-0d5d-4711-bf5c-c1d63e22afa7,SENS-000087,UNIT-00087,REF-037,Flow Rate,BPH,2024-04-01 03:07:55,3500.0,GOOD,True,False,2024-04-01 03:07:55
591d59c3-b4fd-436f-a8b0-54562ad7ed9e,SENS-000088,UNIT-00088,REF-038,Level,Percent,2024-04-01 03:10:04,65.69,UNCERTAIN,False,False,2024-04-01 03:10:04
3337fb32-eace-4bca-b164-4baf936c7ffc,SENS-000089,UNIT-00089,REF-039,Vibration,mm/s,2024-04-01 03:12:14,3.03,BAD,False,False,2024-04-01 03:12:14
affda3a5-0c35-4da3-8bb2-2099de640219,SENS-000090,UNIT-00090,REF-040,Temperature,Fahrenheit,2024-04-01 03:14:24,491.23,GOOD,False,False,2024-04-01 03:14:24
351d0825-e9d5-41f0-96d7-319afd62d13a,SENS-000091,UNIT-00091,REF-041,Pressure,PSI,2024-04-01 03:16:33,141.76,GOOD,False,False,2024-04-01 03:16:33
ed788ac7-903b-4ea5-9df8-d9c167e0f764,SENS-000092,UNIT-00092,REF-042,Flow Rate,BPH,2024-04-01 03:18:43,5374.16,GOOD,False,False,2024-04-01 03:18:43
d222970e-ec6d-40df-a3d9-0ecfb4a3b9ad,SENS-000093,UNIT-00093,REF-043,Level,Percent,2024-04-01 03:20:52,29.0,GOOD,True,False,2024-04-01 03:20:52
663c6e98-d17d-4132-91af-5332ca5e793f,SENS-000094,UNIT-00094,REF-044,Vibration,mm/s,2024-04-01 03:23:02,3.15,UNCERTAIN,False,False,2024-04-01 03:23:02
ca4724f7-4c0f-414c-9750-5382a5b4d19f,SENS-000095,UNIT-00095,REF-045,Temperature,Fahrenheit,2024-04-01 03:25:12,502.05,BAD,False,False,2024-04-01 03:25:12
26e32b49-953c-48a6-b3f0-7975740675e6,SENS-000096,UNIT-00096,REF-046,Pressure,PSI,2024-04-01 03:27:21,225.0,GOOD,True,False,2024-04-01 03:27:21
1a47442c-a489-46d2-9e6c-d2e1785aef13,SENS-000097,UNIT-00097,REF-047,Flow Rate,BPH,2024-04-01 03:29:31,4930.96,GOOD,False,False,2024-04-01 03:29:31
e57022a6-3a5d-4547-a09b-da739edcdcd9,SENS-000098,UNIT-00098,REF-048,Level,Percent,2024-04-01 03:31:40,59.77,GOOD,False,False,2024-04-01 03:31:40
700d08a1-3c5e-46ac-925b-d9aa8eb001ce,SENS-000099,UNIT-00099,REF-049,Vibration,mm/s,2024-04-01 03:33:50,5.7,GOOD,False,False,2024-04-01 03:33:50
fe34ab42-0a9c-4f76-bcfc-61684f8db9b5,SENS-000100,UNIT-00100,REF-000,Temperature,Fahrenheit,2024-04-01 03:36:00,443.15,UNCERTAIN,False,False,2024-04-01 03:36:00
630a75d8-19d0-423c-aec4-c7b4c70a9a9c,SENS-000101,UNIT-00101,REF-001,Pressure,PSI,2024-04-01 03:38:09,167.67,BAD,False,False,2024-04-01 03:38:09
d449c11a-5ef6-4a2c-8667-a58d3839086d,SENS-000102,UNIT-00102,REF-002,Flow Rate,BPH,2024-04-01 03:40:19,4880.57,GOOD,False,False,2024-04-01 03:40:19
33d0e3e3-582f-4bae-aed0-af2ea53db8f9,SENS-000103,UNIT-00103,REF-003,Level,Percent,2024-04-01 03:42:28,56.1,GOOD,False,False,2024-04-01 03:42:28
77eada8d-5c85-4aef-97f4-f5c8c90c66c7,SENS-000104,UNIT-00104,REF-004,Vibration,mm/s,2024-04-01 03:44:38,5.17,GOOD,False,False,2024-04-01 03:44:38
979b9789-1f95-4ddc-b9eb-e2447a964ee3,SENS-000105,UNIT-00105,REF-005,Temperature,Fahrenheit,2024-04-01 03:46:48,300.0,GOOD,True,False,2024-04-01 03:46:48
4f5a9f25-a52a-442f-a7f3-38d75b484932,SENS-000106,UNIT-00106,REF-006,Pressure,PSI,2024-04-01 03:48:57,155.15,UNCERTAIN,False,False,2024-04-01 03:48:57
6e19faea-e53d-4b89-9a86-ebf8af0f681a,SENS-000107,UNIT-00107,REF-007,Flow Rate,BPH,2024-04-01 03:51:07,4821.94,BAD,False,False,2024-04-01 03:51:07
26c3cc28-e8a8-453b-b119-99abb8e64eb1,SENS-000108,UNIT-00108,REF-008,Level,Percent,2024-04-01 03:53:16,29.0,GOOD,True,False,2024-04-01 03:53:16
3b4c155d-a740-469a-87d1-08545317bbfc,SENS-000109,UNIT-00109,REF-009,Vibration,mm/s,2024-04-01 03:55:26,4.84,GOOD,False,False,2024-04-01 03:55:26
3107c467-2db2-406a-a397-9dae2d35738d,SENS-000110,UNIT-00110,REF-010,Temperature,Fahrenheit,2024-04-01 03:57:36,600.0,GOOD,True,False,2024-04-01 03:57:36
dafe27ed-68ca-4312-9197-403f7e4bd94a,SENS-000111,UNIT-00111,REF-011,Pressure,PSI,2024-04-01 03:59:45,225.0,GOOD,True,False,2024-04-01 03:59:45
880a6a22-fe69-41a8-a92e-406877bcb7e8,SENS-000112,UNIT-00112,REF-012,Flow Rate,BPH,2024-04-01 04:01:55,3500.0,UNCERTAIN,True,False,2024-04-01 04:01:55
e37ea5ab-de9e-4ad3-ba81-72180130dbc7,SENS-000113,UNIT-00113,REF-013,Level,Percent,2024-04-01 04:04:04,66.97,BAD,False,False,2024-04-01 04:04:04
b005e1f9-ccff-46fd-93d4-c1fa54596236,SENS-000114,UNIT-00114,REF-014,Vibration,mm/s,2024-04-01 04:06:14,5.38,GOOD,False,False,2024-04-01 04:06:14
b73d7bd9-7e75-4366-a37c-6c29d83645fd,SENS-000115,UNIT-00115,REF-015,Temperature,Fahrenheit,2024-04-01 04:08:24,485.3,GOOD,False,False,2024-04-01 04:08:24
b49193d4-cc31-4067-86af-0644b61dbb23,SENS-000116,UNIT-00116,REF-016,Pressure,PSI,2024-04-01 04:10:33,148.01,GOOD,False,False,2024-04-01 04:10:33
f2e9c734-da7b-4bbc-83ba-161390c4553e,SENS-000117,UNIT-00117,REF-017,Flow Rate,BPH,2024-04-01 04:12:43,4756.02,GOOD,False,False,2024-04-01 04:12:43
c8d95a7d-2973-424e-b95e-7a263dd12692,SENS-000118,UNIT-00118,REF-018,Level,Percent,2024-04-01 04:14:52,66.02,UNCERTAIN,False,False,2024-04-01 04:14:52
d76af8b2-2fd1-4ae6-acf2-0691bbf3a73d,SENS-000119,UNIT-00119,REF-019,Vibration,mm/s,2024-04-01 04:17:02,-2.0,BAD,True,False,2024-04-01 04:17:02
5d83a001-5b83-4386-9451-066869ef4754,SENS-000120,UNIT-00120,REF-020,Temperature,Fahrenheit,2024-04-01 04:19:12,600.0,GOOD,True,False,2024-04-01 04:19:12
80bde2f7-2987-471d-8244-1ccb8d9fdbc2,SENS-000121,UNIT-00121,REF-021,Pressure,PSI,2024-04-01 04:21:21,160.7,GOOD,False,False,2024-04-01 04:21:21
1071b68f-399e-4883-a039-d864de7bb87c,SENS-000122,UNIT-00122,REF-022,Flow Rate,BPH,2024-04-01 04:23:31,4614.69,GOOD,False,False,2024-04-01 04:23:31
8d90fb3c-3164-49e4-8b52-6c0310d85433,SENS-000123,UNIT-00123,REF-023,Level,Percent,2024-04-01 04:25:40,101.0,GOOD,True,False,2024-04-01 04:25:40
8e4e696d-513b-4620-b76a-23e0c2f3e22b,SENS-000124,UNIT-00124,REF-024,Vibration,mm/s,2024-04-01 04:27:50,10.0,UNCERTAIN,True,False,2024-04-01 04:27:50
f29bd0ed-a825-4df2-a59c-d08db4b703f5,SENS-000125,UNIT-00125,REF-025,Temperature,Fahrenheit,2024-04-01 04:30:00,452.97,BAD,False,False,2024-04-01 04:30:00
27bfe0c5-e5da-4828-bfff-f2625b04868c,SENS-000126,UNIT-00126,REF-026,Pressure,PSI,2024-04-01 04:32:09,165.5,GOOD,False,False,2024-04-01 04:32:09
44df8f60-d2f3-4c19-ac22-5200c066ffe7,SENS-000127,UNIT-00127,REF-027,Flow Rate,BPH,2024-04-01 04:34:19,5099.53,GOOD,False,False,2024-04-01 04:34:19
da7f8a67-935b-48c3-a387-fd2327de89bd,SENS-000128,UNIT-00128,REF-028,Level,Percent,2024-04-01 04:36:28,65.71,GOOD,False,False,2024-04-01 04:36:28
80807651-a31c-4dca-a87e-d6342df79df0,SENS-000129,UNIT-00129,REF-029,Vibration,mm/s,2024-04-01 04:38:38,-2.0,GOOD,True,False,2024-04-01 04:38:38
2a901773-f8de-4239-949d-0d64bb38c0f1,SENS-000130,UNIT-00130,REF-030,Temperature,Fahrenheit,2024-04-01 04:40:48,300.0,UNCERTAIN,True,False,2024-04-01 04:40:48
2fbfee49-4d6f-4213-a016-3375f2ae6042,SENS-000131,UNIT-00131,REF-031,Pressure,PSI,2024-04-01 04:42:57,149.41,BAD,False,False,2024-04-01 04:42:57
8bf9646a-3f5d-40b7-b7a5-9cfac4e96d00,SENS-000132,UNIT-00132,REF-032,Flow Rate,BPH,2024-04-01 04:45:07,4639.58,GOOD,False,False,2024-04-01 04:45:07
6bfa45ee-367a-49b8-8ab1-2f33138221a0,SENS-000133,UNIT-00133,REF-033,Level,Percent,2024-04-01 04:47:16,67.79,GOOD,False,False,2024-04-01 04:47:16
92c63ab7-55f4-4546-9fda-69fc3b445390,SENS-000134,UNIT-00134,REF-034,Vibration,mm/s,2024-04-01 04:49:26,4.87,GOOD,False,False,2024-04-01 04:49:26
cc527a19-b4ba-4a89-a239-8e61195bf704,SENS-000135,UNIT-00135,REF-035,Temperature,Fahrenheit,2024-04-01 04:51:36,300.0,GOOD,True,False,2024-04-01 04:51:36
22823c95-d0ee-4c46-a04e-eda46442627f,SENS-000136,UNIT-00136,REF-036,Pressure,PSI,2024-04-01 04:53:45,156.14,UNCERTAIN,False,False,2024-04-01 04:53:45
bf6c99f6-512c-4fbc-a0b6-9d04ed24b553,SENS-000137,UNIT-00137,REF-037,Flow Rate,BPH,2024-04-01 04:55:55,5390.89,BAD,False,False,2024-04-01 04:55:55
1a4c32c3-f146-45f5-9ddd-476aa62feb47,SENS-000138,UNIT-00138,REF-038,Level,Percent,2024-04-01 04:58:04,53.1,GOOD,False,False,2024-04-01 04:58:04
0acc12fe-58e5-4fb8-9018-674f2e42c7f8,SENS-000139,UNIT-00139,REF-039,Vibration,mm/s,2024-04-01 05:00:14,3.4,GOOD,False,False,2024-04-01 05:00:14
a266d0af-dd1b-4f28-bacb-26a64734dc0e,SENS-000140,UNIT-00140,REF-040,Temperature,Fahrenheit,2024-04-01 05:02:24,474.87,GOOD,False,False,2024-04-01 05:02:24
eda29e3b-1b1f-40da-8626-c3639e02e396,SENS-000141,UNIT-00141,REF-041,Pressure,PSI,2024-04-01 05:04:33,225.0,GOOD,True,False,2024-04-01 05:04:33
55b8590e-67ad-4475-9dc7-1941a1408176,SENS-000142,UNIT-00142,REF-042,Flow Rate,BPH,2024-04-01 05:06:43,3500.0,UNCERTAIN,True,False,2024-04-01 05:06:43
